"y","x","color_pal","title","year","artist","acuisition.year","medium","image_nail","accession_number"
1880,15,"#C5C0B3","Cain and Abel",1881,"Leighton, Lord Frederic",1924,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/A/A00/A00731_8.jpg","A00731"
1880,16,"#413125","King Cophetua and the Beggar Maid",1884,"Burne-Jones, Sir Edward Coley, Bt",1900,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01771_8.jpg","N01771"
1880,17,"#9D7453","King Cophetua and the Beggar Maid",1884,"Burne-Jones, Sir Edward Coley, Bt",1900,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01771_8.jpg","N01771"
1880,18,"#D8B48D","King Cophetua and the Beggar Maid",1884,"Burne-Jones, Sir Edward Coley, Bt",1900,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01771_8.jpg","N01771"
1880,19,"#CDB092","Portrait of Mrs Edith Holman Hunt",1880,"Hunt, William Holman",2009,"Chalk and pastel on paper","http://www.tate.org.uk/art/images/work/T/T12/T12881_8.jpg","T12881"
1880,20,"#D9C3A0","Portrait of Mrs Edith Holman Hunt",1880,"Hunt, William Holman",2009,"Chalk and pastel on paper","http://www.tate.org.uk/art/images/work/T/T12/T12881_8.jpg","T12881"
1880,21,"#8C725D","Portrait of Mrs Edith Holman Hunt",1880,"Hunt, William Holman",2009,"Chalk and pastel on paper","http://www.tate.org.uk/art/images/work/T/T12/T12881_8.jpg","T12881"
1880,22,"#3E3E34","Parable of the Burning Pot, engraved by the Dalziel Brothers",1881,"Burne-Jones, Sir Edward Coley, Bt",1925,"Relief print on paper","http://www.tate.org.uk/art/images/work/N/N04/N04048_8.jpg","N04048"
1880,23,"#E3D7C7","Parable of the Burning Pot, engraved by the Dalziel Brothers",1881,"Burne-Jones, Sir Edward Coley, Bt",1925,"Relief print on paper","http://www.tate.org.uk/art/images/work/N/N04/N04048_8.jpg","N04048"
1880,24,"#A09B8A","Parable of the Burning Pot, engraved by the Dalziel Brothers",1881,"Burne-Jones, Sir Edward Coley, Bt",1925,"Relief print on paper","http://www.tate.org.uk/art/images/work/N/N04/N04048_8.jpg","N04048"
1880,25,"#465657","Southwold",1889,"Steer, Philip Wilson",1942,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05374_8.jpg","N05374"
1880,26,"#5E84A5","Southwold",1889,"Steer, Philip Wilson",1942,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05374_8.jpg","N05374"
1880,27,"#799CC0","Southwold",1889,"Steer, Philip Wilson",1942,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05374_8.jpg","N05374"
1880,28,"#605938","Portrait of Mrs Ernest Moon",1888,"Richmond, Sir William Blake",1996,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07130_8.jpg","T07130"
1880,29,"#A08E70","Portrait of Mrs Ernest Moon",1888,"Richmond, Sir William Blake",1996,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07130_8.jpg","T07130"
1880,30,"#D2C5B3","Portrait of Mrs Ernest Moon",1888,"Richmond, Sir William Blake",1996,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07130_8.jpg","T07130"
1880,31,"#4E4030","After Culloden, Rebel Hunting",1884,"Lucas, John Seymour",1884,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01620_8.jpg","N01620"
1880,32,"#9D7D52","After Culloden, Rebel Hunting",1884,"Lucas, John Seymour",1884,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01620_8.jpg","N01620"
1880,33,"#D2B386","After Culloden, Rebel Hunting",1884,"Lucas, John Seymour",1884,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01620_8.jpg","N01620"
1880,34,"#4A3B38","The Slave",1886,"Richmond, Sir William Blake",1995,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T06/T06966_8.jpg","T06966"
1880,35,"#A08674","The Slave",1886,"Richmond, Sir William Blake",1995,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T06/T06966_8.jpg","T06966"
1880,36,"#CFBCA9","The Slave",1886,"Richmond, Sir William Blake",1995,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T06/T06966_8.jpg","T06966"
1880,37,"#685C47","Puente San Martin, Toledo",1889,"Donaldson, Andrew Brown",1899,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01723_8.jpg","N01723"
1880,38,"#9C8F74","Puente San Martin, Toledo",1889,"Donaldson, Andrew Brown",1899,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01723_8.jpg","N01723"
1880,39,"#C0AE8D","Puente San Martin, Toledo",1889,"Donaldson, Andrew Brown",1899,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01723_8.jpg","N01723"
1880,40,"#968985","Uplands and Sky",1886,"Stokes, Adrian",1888,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01623_8.jpg","N01623"
1880,41,"#C2B4B1","Uplands and Sky",1886,"Stokes, Adrian",1888,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01623_8.jpg","N01623"
1880,42,"#E2D2C5","Uplands and Sky",1886,"Stokes, Adrian",1888,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01623_8.jpg","N01623"
1880,43,"#F3EDE7","Le Curé",1884,"Pissarro, Lucien",1982,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P08/P08182_8.jpg","P08182"
1880,44,"#7B7570","Le Curé",1884,"Pissarro, Lucien",1982,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P08/P08182_8.jpg","P08182"
1880,45,"#C2BBB5","Le Curé",1884,"Pissarro, Lucien",1982,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P08/P08182_8.jpg","P08182"
1880,46,"#6A6660","Autumn Days, engraved by the Brothers Dalziel",1882,"Walker, Frederick",1924,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/N/N03/N03972_8.jpg","N03972"
1880,47,"#9E9B93","Autumn Days, engraved by the Brothers Dalziel",1882,"Walker, Frederick",1924,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/N/N03/N03972_8.jpg","N03972"
1880,48,"#DFDCD2","Autumn Days, engraved by the Brothers Dalziel",1882,"Walker, Frederick",1924,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/N/N03/N03972_8.jpg","N03972"
1880,49,"#CAD4D5","Warehouse Across the River",1886,"Maitland, Paul",1983,"Oil paint on wood","http://www.tate.org.uk/art/images/work/T/T03/T03628_8.jpg","T03628"
1880,50,"#9CA6AC","Warehouse Across the River",1886,"Maitland, Paul",1983,"Oil paint on wood","http://www.tate.org.uk/art/images/work/T/T03/T03628_8.jpg","T03628"
1880,51,"#D0DAE2","Warehouse Across the River",1886,"Maitland, Paul",1983,"Oil paint on wood","http://www.tate.org.uk/art/images/work/T/T03/T03628_8.jpg","T03628"
1880,52,"#534628","Liverpool Quay by Moonlight",1887,"Grimshaw, Atkinson",1967,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00902_8.jpg","T00902"
1880,53,"#9F9D65","Liverpool Quay by Moonlight",1887,"Grimshaw, Atkinson",1967,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00902_8.jpg","T00902"
1880,54,"#C08D31","Liverpool Quay by Moonlight",1887,"Grimshaw, Atkinson",1967,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00902_8.jpg","T00902"
1880,55,"#3D3323","Roses",1887,"Brabazon, Hercules Brabazon",1907,"Gouache on paper","http://www.tate.org.uk/art/images/work/N/N02/N02110_8.jpg","N02110"
1880,56,"#A39478","Roses",1887,"Brabazon, Hercules Brabazon",1907,"Gouache on paper","http://www.tate.org.uk/art/images/work/N/N02/N02110_8.jpg","N02110"
1880,57,"#CBBCA0","Roses",1887,"Brabazon, Hercules Brabazon",1907,"Gouache on paper","http://www.tate.org.uk/art/images/work/N/N02/N02110_8.jpg","N02110"
1880,58,"#4B3C36","Mammon",1884,"Watts, George Frederic",1897,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01630_8.jpg","N01630"
1880,59,"#977857","Mammon",1884,"Watts, George Frederic",1897,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01630_8.jpg","N01630"
1880,60,"#DAC2AA","Mammon",1884,"Watts, George Frederic",1897,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01630_8.jpg","N01630"
1890,1,"#676257","Cover Design for the ‘Yellow Book’",1894,"Beardsley, Aubrey",1926,"Ink on paper","http://www.tate.org.uk/art/images/work/N/N04/N04171_8.jpg","N04171"
1890,2,"#C3B8A8","Cover Design for the ‘Yellow Book’",1894,"Beardsley, Aubrey",1926,"Ink on paper","http://www.tate.org.uk/art/images/work/N/N04/N04171_8.jpg","N04171"
1890,3,"#C9BFAF","Cover Design for the ‘Yellow Book’",1894,"Beardsley, Aubrey",1926,"Ink on paper","http://www.tate.org.uk/art/images/work/N/N04/N04171_8.jpg","N04171"
1890,4,"#A9907C","The Harvest Moon",1899,"McTaggart, William",1933,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N04/N04701_8.jpg","N04701"
1890,5,"#C4AB94","The Harvest Moon",1899,"McTaggart, William",1933,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N04/N04701_8.jpg","N04701"
1890,6,"#CEBFAC","The Harvest Moon",1899,"McTaggart, William",1933,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N04/N04701_8.jpg","N04701"
1890,7,"#6C6659","The Fat Woman",1894,"Beardsley, Aubrey",1931,"Ink on paper","http://www.tate.org.uk/art/images/work/N/N04/N04609_8.jpg","N04609"
1890,8,"#C1B59F","The Fat Woman",1894,"Beardsley, Aubrey",1931,"Ink on paper","http://www.tate.org.uk/art/images/work/N/N04/N04609_8.jpg","N04609"
1890,9,"#CDC0A6","The Fat Woman",1894,"Beardsley, Aubrey",1931,"Ink on paper","http://www.tate.org.uk/art/images/work/N/N04/N04609_8.jpg","N04609"
1890,10,"#56584A","Sunset at Sea: From Harlyn Bay, Cornwall",1894,"Hayes, Edwin",1894,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01603_8.jpg","N01603"
1890,11,"#A7A493","Sunset at Sea: From Harlyn Bay, Cornwall",1894,"Hayes, Edwin",1894,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01603_8.jpg","N01603"
1890,12,"#C2C3A9","Sunset at Sea: From Harlyn Bay, Cornwall",1894,"Hayes, Edwin",1894,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N01/N01603_8.jpg","N01603"
1890,13,"#2B1E1D","Sir Henry Tate",1897,"Von Herkomer, Sir Hubert",1920,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03517_8.jpg","N03517"
1890,14,"#A4714F","Sir Henry Tate",1897,"Von Herkomer, Sir Hubert",1920,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03517_8.jpg","N03517"
1890,15,"#DBAE8B","Sir Henry Tate",1897,"Von Herkomer, Sir Hubert",1920,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03517_8.jpg","N03517"
1890,16,"#2D281B","Harvest: Le Pouldu",1890,"Gauguin, Paul",1966,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00895_8.jpg","T00895"
1890,17,"#9D7854","Harvest: Le Pouldu",1890,"Gauguin, Paul",1966,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00895_8.jpg","T00895"
1890,18,"#9F9A7F","Harvest: Le Pouldu",1890,"Gauguin, Paul",1966,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00895_8.jpg","T00895"
1890,19,"#D7C9B0","A Barge on the Bridgewater Canal",1890,"Brown, Ford Madox",1898,"Graphite on paper","http://www.tate.org.uk/art/images/work/N/N02/N02418_8.jpg","N02418"
1890,20,"#C8BAA3","A Barge on the Bridgewater Canal",1890,"Brown, Ford Madox",1898,"Graphite on paper","http://www.tate.org.uk/art/images/work/N/N02/N02418_8.jpg","N02418"
1890,21,"#8F8473","A Barge on the Bridgewater Canal",1890,"Brown, Ford Madox",1898,"Graphite on paper","http://www.tate.org.uk/art/images/work/N/N02/N02418_8.jpg","N02418"
1890,22,"#E2D4B9","Mr Frederick Pollock [Part I]",1897,"Rothenstein, Sir William",1981,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P11/P11033_8.jpg","P11033"
1890,23,"#DACCB1","Mr Frederick Pollock [Part I]",1897,"Rothenstein, Sir William",1981,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P11/P11033_8.jpg","P11033"
1890,24,"#BCAE95","Mr Frederick Pollock [Part I]",1897,"Rothenstein, Sir William",1981,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P11/P11033_8.jpg","P11033"
1890,25,"#514236","Vespertina Quies",1893,"Burne-Jones, Sir Edward Coley, Bt",1940,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05176_8.jpg","N05176"
1890,26,"#9A6D4E","Vespertina Quies",1893,"Burne-Jones, Sir Edward Coley, Bt",1940,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05176_8.jpg","N05176"
1890,27,"#C5A767","Vespertina Quies",1893,"Burne-Jones, Sir Edward Coley, Bt",1940,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05176_8.jpg","N05176"
1890,28,"#A49783","[no title]",1893,"Ricketts, Charles",1924,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P01/P01047_8.jpg","P01047"
1890,29,"#E8DAC2","[no title]",1893,"Ricketts, Charles",1924,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P01/P01047_8.jpg","P01047"
1890,30,"#DCCFB4","[no title]",1893,"Ricketts, Charles",1924,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P01/P01047_8.jpg","P01047"
1890,31,"#423633","The Finish of the Horse Race",1898,"Anquetin, Louis",1940,"Watercolour on board","http://www.tate.org.uk/art/images/work/N/N05/N05074_8.jpg","N05074"
1890,32,"#A34C3B","The Finish of the Horse Race",1898,"Anquetin, Louis",1940,"Watercolour on board","http://www.tate.org.uk/art/images/work/N/N05/N05074_8.jpg","N05074"
1890,33,"#D2A5A2","The Finish of the Horse Race",1898,"Anquetin, Louis",1940,"Watercolour on board","http://www.tate.org.uk/art/images/work/N/N05/N05074_8.jpg","N05074"
1890,34,"#9F9C89","Stormy Weather",1892,"Rivers, Leopold",1892,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01710_8.jpg","N01710"
1890,35,"#6A5940","Stormy Weather",1892,"Rivers, Leopold",1892,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01710_8.jpg","N01710"
1890,36,"#D6CDB7","Stormy Weather",1892,"Rivers, Leopold",1892,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01710_8.jpg","N01710"
1890,37,"#8E8578","The Grand Canal, Venice",1890,"Brabazon, Hercules Brabazon",1907,"Gouache on paper","http://www.tate.org.uk/art/images/work/N/N02/N02114_8.jpg","N02114"
1890,38,"#C3BCBA","The Grand Canal, Venice",1890,"Brabazon, Hercules Brabazon",1907,"Gouache on paper","http://www.tate.org.uk/art/images/work/N/N02/N02114_8.jpg","N02114"
1890,39,"#C5B08B","The Grand Canal, Venice",1890,"Brabazon, Hercules Brabazon",1907,"Gouache on paper","http://www.tate.org.uk/art/images/work/N/N02/N02114_8.jpg","N02114"
1890,40,"#AA9A80","Portrait of a Man",1899,"Strang, William",1924,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P07/P07115_8.jpg","P07115"
1890,41,"#9D8D76","Portrait of a Man",1899,"Strang, William",1924,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P07/P07115_8.jpg","P07115"
1890,42,"#E0D4C0","Portrait of a Man",1899,"Strang, William",1924,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P07/P07115_8.jpg","P07115"
1890,43,"#2B2720","Prince Bismarck",1899,"Nicholson, Sir William",1979,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P08/P08158_8.jpg","P08158"
1890,44,"#B19C70","Prince Bismarck",1899,"Nicholson, Sir William",1979,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P08/P08158_8.jpg","P08158"
1890,45,"#D6CAAF","Prince Bismarck",1899,"Nicholson, Sir William",1979,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P08/P08158_8.jpg","P08158"
1890,46,"#E5DED6","Floréal",1890,"Pissarro, Lucien",1982,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P08/P08186_8.jpg","P08186"
1890,47,"#514C46","Floréal",1890,"Pissarro, Lucien",1982,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P08/P08186_8.jpg","P08186"
1890,48,"#A39D96","Floréal",1890,"Pissarro, Lucien",1982,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P08/P08186_8.jpg","P08186"
1890,49,"#322B1F","H.M. The Queen",1899,"Nicholson, Sir William",1979,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P08/P08154_8.jpg","P08154"
1890,50,"#AD986E","H.M. The Queen",1899,"Nicholson, Sir William",1979,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P08/P08154_8.jpg","P08154"
1890,51,"#DCD1BA","H.M. The Queen",1899,"Nicholson, Sir William",1979,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P08/P08154_8.jpg","P08154"
1890,52,"#4F453C","Kew Bridge",1898,"Muhrman, Henry",1914,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N02/N02996_8.jpg","N02996"
1890,53,"#9D8863","Kew Bridge",1898,"Muhrman, Henry",1914,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N02/N02996_8.jpg","N02996"
1890,54,"#CEAE76","Kew Bridge",1898,"Muhrman, Henry",1914,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N02/N02996_8.jpg","N02996"
1890,55,"#2C281C","Colonel Ian Hamilton, CB, DSO",1898,"Sargent, John Singer",1940,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05246_8.jpg","N05246"
1890,56,"#D7CFB1","Colonel Ian Hamilton, CB, DSO",1898,"Sargent, John Singer",1940,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05246_8.jpg","N05246"
1890,57,"#A3A084","Colonel Ian Hamilton, CB, DSO",1898,"Sargent, John Singer",1940,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05246_8.jpg","N05246"
1890,58,"#67463B","Industry",1894,"Hopwood, Henry Silkstone",1894,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01706_8.jpg","N01706"
1890,59,"#9B6141","Industry",1894,"Hopwood, Henry Silkstone",1894,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01706_8.jpg","N01706"
1890,60,"#DAA36F","Industry",1894,"Hopwood, Henry Silkstone",1894,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N01/N01706_8.jpg","N01706"
1900,1,"#D5C3AB","After Bathing",1904,"Liebermann, Max",1980,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03077_8.jpg","T03077"
1900,2,"#A49EA0","After Bathing",1904,"Liebermann, Max",1980,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03077_8.jpg","T03077"
1900,3,"#C6B39C","After Bathing",1904,"Liebermann, Max",1980,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03077_8.jpg","T03077"
1900,4,"#53443A","Landscape Known As ‘The Iron Gate’",1904,"González, Joan",1972,"Gouache on paper","http://www.tate.org.uk/art/images/work/T/T01/T01652_8.jpg","T01652"
1900,5,"#987862","Landscape Known As ‘The Iron Gate’",1904,"González, Joan",1972,"Gouache on paper","http://www.tate.org.uk/art/images/work/T/T01/T01652_8.jpg","T01652"
1900,6,"#E5DCCB","Landscape Known As ‘The Iron Gate’",1904,"González, Joan",1972,"Gouache on paper","http://www.tate.org.uk/art/images/work/T/T01/T01652_8.jpg","T01652"
1900,7,"#493431","The Fairy Tale",1902,"Mann, Harrington",1937,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N04/N04887_8.jpg","N04887"
1900,8,"#A16E3E","The Fairy Tale",1902,"Mann, Harrington",1937,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N04/N04887_8.jpg","N04887"
1900,9,"#C8954F","The Fairy Tale",1902,"Mann, Harrington",1937,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N04/N04887_8.jpg","N04887"
1900,10,"#614726","Thomas Hardy",1906,"Blanche, Jacques-Emile",1921,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03580_8.jpg","N03580"
1900,11,"#9D8259","Thomas Hardy",1906,"Blanche, Jacques-Emile",1921,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N03/N03580_8.jpg","N03580"
